Case,Event,Activity,Timestamp
1817,16271,Check for completeness,2017-05-03 11:00:40.541
1817,16272,Perform checks,2017-06-02 16:52:38.833
1817,16273,Make decision,2017-06-02 17:26:10.812
1817,16274,notify reject,2017-06-26 11:51:22.292
1817,16276,EVENT 13 END,2017-06-29 11:51:22.292
1817,16275,time out,2017-06-29 11:51:22.292
1818,16277,New online application received,2017-04-12 17:31:31.702
1818,16278,Check for completeness,2017-05-03 11:34:48.957
1818,16279,Perform checks,2017-06-02 16:24:17.840
1818,16280,Make decision,2017-06-02 17:04:12.613
1818,16281,Notify accept,2017-06-26 11:50:22.292
1818,16282,Deliver card,2017-07-25 17:36:22.292
1818,16283,EVENT 13 END,2017-07-25 17:36:22.292
1819,16284,New online application received,2017-04-12 17:40:53.105
1819,16285,Check for completeness,2017-05-03 11:29:24.037
1819,16286,Perform checks,2017-06-02 16:51:24.461
1819,16287,Make decision,2017-06-02 18:14:54.566
1819,16288,notify reject,2017-06-26 11:53:22.292
1819,16290,EVENT 13 END,2017-06-29 11:53:22.292
1819,16289,time out,2017-06-29 11:53:22.292
1820,16291,New online application received,2017-04-12 17:43:41.442
1820,16292,Check for completeness,2017-05-03 11:44:30.318
1820,16293,Request info,2017-05-12 16:50:22.292
1820,16294,info received,2017-05-13 06:49:32.947
1820,16295,Check for completeness,2017-06-22 13:26:31.559
1820,16296,Perform checks,2017-08-17 16:51:44.068
1820,16297,Make decision,2017-08-18 18:45:58.127
1820,16298,notify reject,2017-10-09 13:00:22.292
1820,16300,EVENT 13 END,2017-10-12 13:00:22.292
1820,16299,time out,2017-10-12 13:00:22.292
1821,16301,New online application received,2017-04-12 17:46:29.491
1821,16302,Check for completeness,2017-05-03 11:50:11.402
1821,16303,Perform checks,2017-06-02 18:47:08.508
1821,16304,Make decision,2017-06-05 11:52:45.291
1821,16305,Notify accept,2017-06-26 11:58:22.292
1821,16306,Deliver card,2017-07-25 18:37:22.292
1821,16307,EVENT 13 END,2017-07-25 18:37:22.292
1822,16308,New online application received,2017-04-12 17:52:08.433
1822,16309,Check for completeness,2017-05-03 11:31:39.987
1822,16310,Perform checks,2017-06-05 11:26:11.175
1822,16311,Make decision,2017-06-05 13:44:58.934
1822,16312,notify reject,2017-06-26 16:07:22.292
1822,16314,EVENT 13 END,2017-06-29 16:07:22.292
1822,16313,time out,2017-06-29 16:07:22.292
1823,16315,New online application received,2017-04-12 17:54:14.546
1823,16316,Check for completeness,2017-05-03 11:53:03.885
1823,16317,Perform checks,2017-06-02 18:40:25.888
1823,16318,Make decision,2017-06-05 11:25:29.396
1823,16319,notify reject,2017-06-26 11:56:22.292
1823,16321,EVENT 13 END,2017-06-29 11:56:22.292
1823,16320,time out,2017-06-29 11:56:22.292
1824,16322,New online application received,2017-04-12 18:04:05.007
1824,16323,Check for completeness,2017-05-03 11:59:03.391
1824,16324,Request info,2017-05-12 16:53:22.292
1824,16325,info received,2017-05-15 22:34:44.943
1824,16326,Check for completeness,2017-06-26 12:27:06.262
1824,16327,Request info,2017-07-25 18:38:22.292
1824,16328,info received,2017-07-27 04:30:44.535
1824,16329,Check for completeness,2017-09-27 16:10:37.212
1824,16330,Perform checks,2017-10-24 15:36:25.300
1824,16331,Make decision,2017-11-01 11:51:22.526
1824,16332,notify reject,2018-01-24 14:55:22.292
1824,16334,EVENT 13 END,2018-01-27 14:55:22.292
1824,16333,time out,2018-01-27 14:55:22.292
1825,16335,New online application received,2017-04-12 18:10:30.420
1825,16336,Check for completeness,2017-05-03 12:00:33.679
1825,16337,Perform checks,2017-06-02 18:50:33.358
1825,16338,Make decision,2017-06-05 12:50:30.686
1825,16339,notify reject,2017-06-26 16:02:22.292
1825,16341,EVENT 13 END,2017-06-29 16:02:22.292
1825,16340,time out,2017-06-29 16:02:22.292
1826,16342,New online application received,2017-04-12 18:12:39.129
1826,16343,Check for completeness,2017-05-03 12:06:14.078
1826,16344,Request info,2017-05-12 16:54:22.292
1826,16345,info received,2017-05-14 23:39:25.408
1826,16346,Check for completeness,2017-06-22 15:17:07.062
1826,16347,Request info,2017-07-24 16:26:22.292
1826,16348,info received,2017-07-26 12:30:15.443
1826,16349,Check for completeness,2017-09-26 14:18:52.265
1826,16350,Perform checks,2017-10-24 13:26:25.685
1826,16351,Make decision,2017-11-01 10:43:31.695
1826,16352,Notify accept,2018-01-24 14:49:22.292
1826,16353,Deliver card,2018-04-30 17:47:22.292
1826,16354,EVENT 13 END,2018-04-30 17:47:22.292
1827,16355,New online application received,2017-04-12 18:15:10.741
1827,16356,Check for completeness,2017-05-03 12:28:01.606
1827,16357,Request info,2017-05-12 16:56:22.292
1827,16358,info received,2017-05-15 02:42:37.928
1827,16359,Check for completeness,2017-06-22 14:58:06.771
1827,16360,Perform checks,2017-08-18 12:20:36.801
1827,16361,Make decision,2017-08-21 14:02:50.652
1827,16362,Notify accept,2017-10-09 13:12:22.292
1827,16363,Deliver card,2017-12-06 12:36:22.292
1827,16364,EVENT 13 END,2017-12-06 12:36:22.292
1828,16365,New online application received,2017-04-12 18:25:45.861
1828,16366,Check for completeness,2017-05-03 12:26:42.617
1828,16367,Perform checks,2017-06-05 11:08:21.746
1828,16368,Make decision,2017-06-05 13:34:41.231
1828,16369,notify reject,2017-06-26 16:05:22.292
1828,16371,EVENT 13 END,2017-06-29 16:05:22.292
1828,16370,time out,2017-06-29 16:05:22.292
1829,16372,New online application received,2017-04-12 18:27:02.166
1829,16373,Check for completeness,2017-05-03 12:29:08.274
1829,16374,Request info,2017-05-12 16:57:22.292
1829,16375,info received,2017-05-14 01:46:18.221
1829,16376,Check for completeness,2017-06-22 14:34:39.186
1829,16377,Perform checks,2017-08-18 12:36:10.635
1829,16378,Make decision,2017-08-21 15:17:08.971
1829,16379,notify reject,2017-10-09 13:16:22.292
1829,16381,EVENT 13 END,2017-10-12 13:16:22.292
1829,16380,time out,2017-10-12 13:16:22.292
1830,16382,New online application received,2017-04-12 18:33:30.418
1830,16383,Check for completeness,2017-05-03 12:55:01.124
1830,16384,Perform checks,2017-06-02 18:49:40.247
1830,16385,Make decision,2017-06-05 12:41:06.178
1830,16386,notify reject,2017-06-26 16:00:22.292
1830,16388,EVENT 13 END,2017-06-29 16:00:22.292
1830,16387,time out,2017-06-29 16:00:22.292
1831,16389,New online application received,2017-04-12 18:48:58.874
1831,16390,Check for completeness,2017-05-03 12:42:16.244
1831,16391,Perform checks,2017-06-05 11:44:35.319
1831,16392,Make decision,2017-06-05 13:16:58.585
1831,16393,notify reject,2017-06-26 16:04:22.292
1831,16395,EVENT 13 END,2017-06-29 16:04:22.292
1831,16394,time out,2017-06-29 16:04:22.292
1832,16396,New online application received,2017-04-12 18:49:39.931
1832,16397,Check for completeness,2017-05-03 13:11:10.918
1832,16398,Perform checks,2017-06-05 12:16:38.097
1832,16399,Make decision,2017-06-05 13:58:54.400
1832,16400,Notify accept,2017-06-26 16:08:22.292
1832,16401,Deliver card,2017-07-26 11:55:22.292
1832,16402,EVENT 13 END,2017-07-26 11:55:22.292
1833,16403,New online application received,2017-04-13 11:04:21.684
1833,16404,Check for completeness,2017-05-03 13:39:30.107
1833,16405,Perform checks,2017-06-05 12:00:57.975
1833,16406,Make decision,2017-06-05 13:42:40.449
1833,16407,notify reject,2017-06-26 16:06:22.292
1833,16409,EVENT 13 END,2017-06-29 16:06:22.292
1833,16408,time out,2017-06-29 16:06:22.292
1834,16410,New online application received,2017-04-13 11:06:08.879
1834,16411,Check for completeness,2017-05-03 13:43:03.847
1834,16412,Perform checks,2017-06-05 12:41:32.515
1834,16413,Make decision,2017-06-05 15:35:18.919
1834,16414,Notify accept,2017-06-26 17:16:22.292
1834,16415,Deliver card,2017-07-26 13:57:22.292
1834,16416,EVENT 13 END,2017-07-26 13:57:22.292
1835,16417,New online application received,2017-04-13 11:21:38.805
1835,16418,Check for completeness,2017-05-03 14:17:02.289
1835,16419,Request info,2017-05-16 11:05:22.292
1835,16420,info received,2017-05-18 09:36:57.745
1835,16421,Check for completeness,2017-06-29 12:13:39.357
1835,16422,Perform checks,2017-08-25 13:26:08.872
1835,16423,Make decision,2017-08-29 13:34:45.593
1835,16424,notify reject,2017-10-16 18:31:22.292
1835,16426,EVENT 13 END,2017-10-19 18:31:22.292
1835,16425,time out,2017-10-19 18:31:22.292
1836,16427,New online application received,2017-04-13 11:25:44.165
1836,16428,Check for completeness,2017-05-03 14:02:57.124
1836,16429,Perform checks,2017-06-05 14:31:36.580
1836,16430,Make decision,2017-06-05 16:03:33.407
1836,16431,notify reject,2017-06-26 17:19:22.292
1836,16432,review request received,2017-06-28 06:37:03.181
1836,16433,Check for completeness,2017-08-24 12:20:19.092
1836,16434,Request info,2017-10-13 13:41:22.292
1836,16435,info received,2017-10-16 18:24:45.986
1836,16436,Check for completeness,2017-11-03 15:51:29.428
1836,16437,Perform checks,2017-11-13 14:10:18.723
1836,16438,Make decision,2017-11-23 13:43:23.400
1836,16439,Notify accept,2018-03-06 16:13:22.292
1836,16440,Deliver card,2018-06-18 15:33:22.292
1836,16441,EVENT 13 END,2018-06-18 15:33:22.292
1837,16442,New online application received,2017-04-13 11:32:03.462
1837,16443,Check for completeness,2017-05-03 14:17:23.048
1837,16444,Perform checks,2017-06-05 15:02:54.296
1837,16445,Make decision,2017-06-05 17:04:59.943
1837,16446,notify reject,2017-06-26 17:21:22.292
1837,16448,EVENT 13 END,2017-06-29 17:21:22.292
1837,16447,time out,2017-06-29 17:21:22.292
1838,16449,New online application received,2017-04-13 11:36:51.892
1838,16450,Check for completeness,2017-05-03 14:16:43.612
1838,16451,Perform checks,2017-06-05 15:23:40.904
1838,16452,Make decision,2017-06-05 17:23:45.005
1838,16453,notify reject,2017-06-26 17:23:22.292
1838,16455,EVENT 13 END,2017-06-29 17:23:22.292
1838,16454,time out,2017-06-29 17:23:22.292
1839,16456,New online application received,2017-04-13 11:40:57.170
1839,16457,Check for completeness,2017-05-03 14:15:09.077
1839,16458,Request info,2017-05-15 17:04:22.292
1839,16459,info received,2017-05-18 10:18:55.629
1839,16460,Check for completeness,2017-06-29 12:12:29.419
1839,16461,Request info,2017-08-01 15:44:22.292
1839,16462,info received,2017-08-03 22:37:42.881
1839,16463,Check for completeness,2017-10-05 13:59:10.224
1839,16464,Request info,2017-11-28 17:12:22.292
1839,16465,info received,2017-12-01 22:03:42.047
1839,16466,Check for completeness,2017-12-04 10:31:39.693
1839,16467,Request info,2018-03-14 15:25:22.292
1839,16468,info received,2018-03-16 21:20:13.147
1839,16469,Check for completeness,2018-03-19 10:27:51.806
1839,16470,Perform checks,2018-03-19 12:55:35.773
1839,16471,Make decision,2018-03-19 13:25:46.141
1839,16472,notify reject,2018-07-02 13:02:22.292
1839,16474,EVENT 13 END,2018-07-05 13:02:22.292
1839,16473,time out,2018-07-05 13:02:22.292
1840,16475,New online application received,2017-04-13 11:54:51.323
1840,16476,Check for completeness,2017-05-03 14:32:25.381
1840,16477,Perform checks,2017-06-05 14:57:56.884
1840,16478,Make decision,2017-06-05 15:55:20.150
1840,16479,notify reject,2017-06-26 17:18:22.292
1840,16481,EVENT 13 END,2017-06-29 17:18:22.292
1840,16480,time out,2017-06-29 17:18:22.292
1841,16482,New online application received,2017-04-13 12:00:53.167
1841,16483,Check for completeness,2017-05-03 14:39:30.662
1841,16484,Perform checks,2017-06-05 15:24:17.918
1841,16485,Make decision,2017-06-05 17:10:09.412
1841,16486,notify reject,2017-06-26 17:22:22.292
1841,16488,EVENT 13 END,2017-06-29 17:22:22.292
1841,16487,time out,2017-06-29 17:22:22.292
1842,16489,New online application received,2017-04-13 12:02:15.698
1842,16490,Check for completeness,2017-05-03 14:39:00.532
1842,16491,Perform checks,2017-06-05 14:26:44.208
1842,16492,Make decision,2017-06-05 15:12:06.141
1842,16493,notify reject,2017-06-26 17:13:22.292
1842,16495,EVENT 13 END,2017-06-29 17:13:22.292
1842,16494,time out,2017-06-29 17:13:22.292
1843,16496,New online application received,2017-04-13 12:06:03.280
1843,16497,Check for completeness,2017-05-03 14:57:17.171
1843,16498,Request info,2017-05-16 14:10:22.292
1843,16499,info received,2017-05-17 11:53:02.396
1843,16500,Check for completeness,2017-06-27 16:16:36.730
1843,16501,Request info,2017-07-31 16:46:22.292
1843,16502,info received,2017-08-02 05:37:50.223
1843,16503,Check for completeness,2017-10-03 13:40:48.608
1843,16504,Request info,2017-11-20 16:47:22.292
1843,16505,info received,2017-11-23 11:53:23.603
1843,16506,Check for completeness,2017-11-23 12:25:31.120
1843,16507,Perform checks,2017-11-23 14:08:10.628
1843,16508,Make decision,2017-11-28 15:04:16.637
1843,16509,Notify accept,2018-03-07 14:53:22.292
1843,16510,Deliver card,2018-06-27 15:33:22.292
1843,16511,EVENT 13 END,2018-06-27 15:33:22.292
1844,16512,New online application received,2017-04-13 12:06:08.827
1844,16513,Check for completeness,2017-05-03 14:28:09.771
1844,16514,Perform checks,2017-06-05 14:31:20.644
1844,16515,Make decision,2017-06-05 16:39:11.101
1844,16516,Notify accept,2017-06-26 17:20:22.292
1844,16517,Deliver card,2017-07-26 14:57:22.292
1844,16518,EVENT 13 END,2017-07-26 14:57:22.292
1845,16519,New online application received,2017-04-13 12:09:58.034
1845,16520,Check for completeness,2017-05-03 14:50:05.661
1845,16521,Perform checks,2017-06-05 16:48:49.171
1845,16522,Make decision,2017-06-05 18:23:57.536
1845,16523,notify reject,2017-06-26 17:28:22.292
1845,16525,EVENT 13 END,2017-06-29 17:28:22.292
1845,16524,time out,2017-06-29 17:28:22.292
1846,16526,New online application received,2017-04-13 12:10:46.105
1846,16527,Check for completeness,2017-05-03 14:49:50.235
1846,16528,Perform checks,2017-06-05 15:30:46.422
1846,16529,Make decision,2017-06-05 17:54:31.276
1846,16530,Notify accept,2017-06-26 17:27:22.292
1846,16531,Deliver card,2017-07-26 16:58:22.292
1846,16532,EVENT 13 END,2017-07-26 16:58:22.292
1847,16533,New online application received,2017-04-13 12:15:56.527
1847,16534,Check for completeness,2017-05-03 15:03:34.174
1847,16535,Perform checks,2017-06-05 16:49:01.804
1847,16536,Make decision,2017-06-05 18:40:46.937
1847,16537,notify reject,2017-06-26 17:30:22.292
1847,16539,EVENT 13 END,2017-06-29 17:30:22.292
1847,16538,time out,2017-06-29 17:30:22.292
1848,16540,New online application received,2017-04-13 12:26:01.720
1848,16541,Check for completeness,2017-05-03 14:49:10.888
1848,16542,Request info,2017-05-16 14:07:22.292
1848,16543,info received,2017-05-19 00:43:00.354
1848,16544,Check for completeness,2017-06-30 15:40:48.639
1848,16545,Request info,2017-08-01 17:49:22.292
1848,16546,info received,2017-08-03 03:57:24.549
1848,16547,Check for completeness,2017-10-04 11:59:34.452
1848,16548,Perform checks,2017-10-26 12:40:40.302
1848,16549,Make decision,2017-11-03 12:01:04.347
1848,16550,notify reject,2018-01-31 17:04:22.292
1848,16552,EVENT 13 END,2018-02-03 17:04:22.292
1848,16551,time out,2018-02-03 17:04:22.292
1849,16553,New online application received,2017-04-13 12:39:19.739
1849,16554,Check for completeness,2017-05-03 15:33:27.840
1849,16555,Request info,2017-05-16 14:13:22.292
1849,16556,info received,2017-05-17 17:04:19.291
1849,16557,Check for completeness,2017-06-28 18:32:03.725
1849,16558,Perform checks,2017-08-24 16:36:25.981
1849,16559,Make decision,2017-08-28 17:47:34.075
1849,16560,notify reject,2017-10-16 18:11:22.292
1849,16562,EVENT 13 END,2017-10-19 18:11:22.292
1849,16561,time out,2017-10-19 18:11:22.292
1850,16563,New online application received,2017-04-13 13:01:20.984
1850,16564,Check for completeness,2017-05-03 15:35:54.108
1850,16565,Request info,2017-05-16 14:15:22.292
1850,16566,info received,2017-05-20 01:35:03.476
1850,16567,Check for completeness,2017-07-04 13:33:53.186
1850,16568,Perform checks,2017-08-30 18:40:11.855
1850,16569,Make decision,2017-09-04 15:30:55.686
1850,16570,Notify accept,2017-10-25 13:42:22.292
1850,16571,Deliver card,2018-01-04 12:56:22.292
1850,16572,EVENT 13 END,2018-01-04 12:56:22.292
1851,16573,New online application received,2017-04-13 13:14:15.801
1851,16574,Check for completeness,2017-05-03 15:43:08.065
1851,16575,Request info,2017-05-16 14:16:22.292
1851,16576,info received,2017-05-18 14:07:23.158
1851,16577,Check for completeness,2017-06-29 16:55:55.748
1851,16578,Perform checks,2017-08-28 14:43:59.569
1851,16579,Make decision,2017-08-30 15:42:42.625
1851,16580,notify reject,2017-10-17 15:11:22.292
1851,16581,review request received,2017-10-20 01:07:44.407
1851,16582,Check for completeness,2017-11-08 11:59:17.565
1851,16583,Request info,2018-02-09 15:44:22.292
1851,16584,info received,2018-02-12 21:17:50.794
1851,16585,Check for completeness,2018-02-13 10:30:45.192
1851,16586,Perform checks,2018-02-13 13:06:02.017
1851,16587,Make decision,2018-02-13 14:04:00.325
1851,16588,Notify accept,2018-05-16 15:33:22.292
1851,16589,Deliver card,2018-07-17 11:18:22.292
1851,16590,EVENT 13 END,2018-07-17 11:18:22.292
1852,16591,New online application received,2017-04-13 13:20:39.491
1852,16592,Check for completeness,2017-05-03 15:44:49.121
1852,16593,Perform checks,2017-06-05 17:29:22.014
1852,16594,Make decision,2017-06-05 18:54:32.309
1852,16595,Notify accept,2017-06-26 17:32:22.292
1852,16596,Deliver card,2017-07-26 18:59:22.292
1852,16597,EVENT 13 END,2017-07-26 18:59:22.292
1853,16598,New online application received,2017-04-13 13:41:31.987
1853,16599,Check for completeness,2017-05-03 15:58:16.166
1853,16600,Perform checks,2017-06-05 17:44:56.550
1853,16601,Make decision,2017-06-06 11:59:11.151
1853,16602,notify reject,2017-06-26 17:36:22.292
1853,16603,review request received,2017-06-29 03:29:11.859
1853,16604,Check for completeness,2017-08-24 18:45:33.410
1853,16605,Perform checks,2017-10-16 14:51:32.236
1853,16606,Make decision,2017-10-24 15:59:08.450
1853,16607,Notify accept,2018-01-01 12:25:22.292
1853,16608,Deliver card,2018-04-13 14:32:22.292
1853,16609,EVENT 13 END,2018-04-13 14:32:22.292
1854,16610,New online application received,2017-04-13 13:47:48.663
1854,16611,Check for completeness,2017-05-03 16:06:15.792
1854,16612,Perform checks,2017-06-05 17:13:30.426
1854,16613,Make decision,2017-06-05 18:53:16.076
1854,16614,Notify accept,2017-06-26 17:31:22.292
1854,16615,Deliver card,2017-07-26 17:59:22.292
1854,16616,EVENT 13 END,2017-07-26 17:59:22.292
1855,16617,New online application received,2017-04-13 13:50:11.684
1855,16618,Check for completeness,2017-05-03 16:15:43.306
1855,16619,Perform checks,2017-06-06 11:45:13.660
1855,16620,Make decision,2017-06-06 13:02:08.189
1855,16621,Notify accept,2017-06-26 17:42:22.292
1855,16622,Deliver card,2017-07-27 13:01:22.292
1855,16623,EVENT 13 END,2017-07-27 13:01:22.292
1856,16624,New online application received,2017-04-13 13:53:23.932
1856,16625,Check for completeness,2017-05-03 16:17:16.736
1856,16626,Perform checks,2017-06-06 11:29:32.679
1856,16627,Make decision,2017-06-06 13:01:40.786
1856,16628,Notify accept,2017-06-26 17:41:22.292
1856,16629,Deliver card,2017-07-27 12:01:22.292
1856,16630,EVENT 13 END,2017-07-27 12:01:22.292
1857,16631,New online application received,2017-04-13 14:16:48.689
1857,16632,Check for completeness,2017-05-03 16:12:18.306
1857,16633,Perform checks,2017-06-05 17:37:57.094
1857,16634,Make decision,2017-06-06 11:08:18.522
1857,16635,notify reject,2017-06-26 17:33:22.292
1857,16636,review request received,2017-06-28 06:56:42.733
1857,16637,Check for completeness,2017-08-24 12:45:30.492
1857,16638,Perform checks,2017-10-13 17:58:35.170
1857,16639,Make decision,2017-10-23 18:30:43.884
1857,16640,notify reject,2018-01-01 11:03:22.292
1857,16641,review request received,2018-01-04 00:45:33.834
1857,16642,Check for completeness,2018-01-04 10:39:40.914
1857,16643,Request info,2018-04-16 16:20:22.292
1857,16644,info received,2018-04-17 20:36:48.520
1857,16645,Check for completeness,2018-04-18 11:24:48.543
1857,16646,Perform checks,2018-04-18 13:24:37.024
1857,16647,Make decision,2018-04-18 14:03:50.976
1857,16648,notify reject,2018-07-12 13:50:22.292
1857,16649,review request received,2018-07-14 17:12:40.406
1857,16650,Check for completeness,2018-07-16 11:27:26.432
1857,16651,Perform checks,2018-07-16 13:24:07.378
1857,16652,Make decision,2018-07-16 14:08:17.958
1857,16653,Notify accept,2018-07-25 18:01:22.292
1857,16654,Deliver card,2018-07-27 16:18:22.292
1857,16655,EVENT 13 END,2018-07-27 16:18:22.292
1858,16656,New online application received,2017-04-13 14:19:57.622
1858,16657,Check for completeness,2017-05-03 16:59:26.871
1858,16658,Perform checks,2017-06-06 12:09:21.978
1858,16659,Make decision,2017-06-06 14:16:24.507
1858,16660,Notify accept,2017-06-26 17:49:22.292
1858,16661,Deliver card,2017-07-27 17:02:22.292
1858,16662,EVENT 13 END,2017-07-27 17:02:22.292
1859,16663,New online application received,2017-04-13 14:26:41.657
1859,16664,Check for completeness,2017-05-03 16:39:24.436
1859,16665,Perform checks,2017-06-06 11:24:09.051
1859,16666,Make decision,2017-06-06 11:56:15.435
1859,16667,notify reject,2017-06-26 17:35:22.292
1859,16669,EVENT 13 END,2017-06-29 17:35:22.292
1859,16668,time out,2017-06-29 17:35:22.292
1860,16670,New online application received,2017-04-13 14:27:17.938
1860,16671,Check for completeness,2017-05-03 16:57:58.152
1860,16672,Perform checks,2017-06-06 12:55:38.931
1860,16673,Make decision,2017-06-06 14:24:47.926
1860,16674,Notify accept,2017-06-26 17:50:22.292
1860,16675,Deliver card,2017-07-27 18:02:22.292
1860,16676,EVENT 13 END,2017-07-27 18:02:22.292
1861,16677,New online application received,2017-04-13 14:39:16.718
1861,16678,Check for completeness,2017-05-03 16:44:52.447
1861,16679,Perform checks,2017-06-06 12:16:07.902
1861,16680,Make decision,2017-06-06 14:48:36.457
1861,16681,notify reject,2017-06-26 17:53:22.292
1861,16683,EVENT 13 END,2017-06-29 17:53:22.292
1861,16682,time out,2017-06-29 17:53:22.292
1862,16684,New online application received,2017-04-13 14:44:18.423
1862,16685,Check for completeness,2017-05-03 17:18:20.019
1862,16686,Perform checks,2017-06-06 12:08:24.874
1862,16687,Make decision,2017-06-06 13:44:02.304
1862,16688,Notify accept,2017-06-26 17:45:22.292
1862,16689,Deliver card,2017-07-27 15:02:22.292
1862,16690,EVENT 13 END,2017-07-27 15:02:22.292
1863,16691,New online application received,2017-04-13 14:48:01.666
1863,16692,Check for completeness,2017-05-03 17:15:13.385
1863,16693,Perform checks,2017-06-06 11:14:35.087
1863,16694,Make decision,2017-06-06 13:25:14.034
1863,16695,Notify accept,2017-06-26 17:44:22.292
1863,16696,Deliver card,2017-07-27 14:02:22.292
1863,16697,EVENT 13 END,2017-07-27 14:02:22.292
1864,16698,New online application received,2017-04-13 14:52:10.934
1864,16699,Check for completeness,2017-05-03 17:35:19.706
1864,16700,Perform checks,2017-06-06 12:51:14.332
1864,16701,Make decision,2017-06-06 14:09:15.219
1864,16702,Notify accept,2017-06-26 17:48:22.292
1864,16703,Deliver card,2017-07-27 16:02:22.292
1864,16704,EVENT 13 END,2017-07-27 16:02:22.292
1865,16705,New online application received,2017-04-13 15:00:14.638
1865,16706,Check for completeness,2017-05-03 17:29:35.149
1865,16707,Perform checks,2017-06-06 12:13:21.713
1865,16708,Make decision,2017-06-06 13:59:53.293
1865,16709,notify reject,2017-06-26 17:46:22.292
1865,16711,EVENT 13 END,2017-06-29 17:46:22.292
1865,16710,time out,2017-06-29 17:46:22.292
1866,16712,New online application received,2017-04-13 15:18:47.184
1866,16713,Check for completeness,2017-05-03 17:47:25.527
1866,16714,Perform checks,2017-06-06 13:59:45.473
1866,16715,Make decision,2017-06-06 15:24:52.442
1866,16716,Notify accept,2017-06-26 17:56:22.292
1866,16717,Deliver card,2017-07-28 12:04:22.292
1866,16718,EVENT 13 END,2017-07-28 12:04:22.292
1867,16719,New online application received,2017-04-13 15:39:29.798
1867,16720,Check for completeness,2017-05-03 18:16:39.663
1867,16721,Perform checks,2017-06-06 15:12:12.164
1867,16722,Make decision,2017-06-06 15:25:50.687
1867,16723,Notify accept,2017-06-26 17:57:22.292
1867,16724,Deliver card,2017-07-28 13:04:22.292
1867,16725,EVENT 13 END,2017-07-28 13:04:22.292
1868,16726,New online application received,2017-04-13 15:42:58.475
1868,16727,Check for completeness,2017-05-03 18:19:43.277
1868,16728,Request info,2017-05-16 16:23:22.292
1868,16729,info received,2017-05-18 03:46:55.466
1868,16730,Check for completeness,2017-06-29 12:09:01.394
1868,16731,Perform checks,2017-08-25 14:17:40.490
1868,16732,Make decision,2017-08-29 14:22:53.802
1868,16733,notify reject,2017-10-16 18:34:22.292
1868,16735,EVENT 13 END,2017-10-19 18:34:22.292
1868,16734,time out,2017-10-19 18:34:22.292
1869,16736,New online application received,2017-04-13 15:45:38.338
1869,16737,Check for completeness,2017-05-03 18:40:12.057
1869,16738,Request info,2017-05-16 16:25:22.292
1869,16739,info received,2017-05-18 14:24:27.824
1869,16740,Check for completeness,2017-06-29 17:15:09.778
1869,16741,Perform checks,2017-08-28 13:12:42.273
1869,16742,Make decision,2017-08-30 13:46:21.821
1869,16743,Notify accept,2017-10-17 14:04:22.292
1869,16744,Deliver card,2017-12-27 10:50:22.292
1869,16745,EVENT 13 END,2017-12-27 10:50:22.292
1870,16746,New online application received,2017-04-13 15:46:51.746
1870,16747,Check for completeness,2017-05-03 18:37:22.348
1870,16748,Perform checks,2017-06-06 16:45:30.918
1870,16749,Make decision,2017-06-06 17:43:47.193
1870,16750,notify reject,2017-06-26 18:07:22.292
1870,16752,EVENT 13 END,2017-06-29 18:07:22.292
1870,16751,time out,2017-06-29 18:07:22.292
1871,16753,New online application received,2017-04-13 15:48:31.175
1871,16754,Check for completeness,2017-05-03 18:54:13.723
1871,16755,Perform checks,2017-06-06 14:37:06.703
1871,16756,Make decision,2017-06-06 16:00:42.451
1871,16757,notify reject,2017-06-26 18:00:22.292
1871,16759,EVENT 13 END,2017-06-29 18:00:22.292
1871,16758,time out,2017-06-29 18:00:22.292
1872,16760,New online application received,2017-04-13 15:54:39.678
1872,16761,Check for completeness,2017-05-04 11:01:22.617
1872,16762,Perform checks,2017-06-06 14:13:36.249
1872,16763,Make decision,2017-06-06 14:51:19.746
1872,16764,Notify accept,2017-06-26 17:54:22.292
1872,16765,Deliver card,2017-07-28 11:03:22.292
1872,16766,EVENT 13 END,2017-07-28 11:03:22.292
1873,16767,New online application received,2017-04-13 16:02:47.247
1873,16768,Check for completeness,2017-05-04 11:38:57.755
1873,16769,Perform checks,2017-06-06 15:43:04.495
1873,16770,Make decision,2017-06-06 16:59:07.790
1873,16771,Notify accept,2017-06-26 18:04:22.292
1873,16772,Deliver card,2017-07-28 14:05:22.292
1873,16773,EVENT 13 END,2017-07-28 14:05:22.292
1874,16774,New online application received,2017-04-13 16:22:25.165
1874,16775,Check for completeness,2017-05-04 11:15:43.261
1874,16776,Perform checks,2017-06-06 14:33:03.000
1874,16777,Make decision,2017-06-06 15:38:20.407
1874,16778,notify reject,2017-06-26 17:58:22.292
1874,16780,EVENT 13 END,2017-06-29 17:58:22.292
1874,16779,time out,2017-06-29 17:58:22.292
1875,16781,New online application received,2017-04-13 16:22:38.449
1875,16782,Check for completeness,2017-05-04 11:33:16.579
1875,16783,Request info,2017-05-16 16:28:22.292
1875,16784,info received,2017-05-18 17:40:38.965
1875,16785,Check for completeness,2017-06-30 13:35:13.193
1875,16786,Perform checks,2017-08-28 16:25:28.036
1875,16787,Make decision,2017-08-30 17:37:23.067
1875,16788,notify reject,2017-10-18 12:16:22.292
1875,16790,EVENT 13 END,2017-10-21 12:16:22.292
1875,16789,time out,2017-10-21 12:16:22.292
1876,16791,New online application received,2017-04-13 16:26:46.387
1876,16792,Check for completeness,2017-05-04 11:32:18.177
